Model,w_idx,RX_time(ms),TX_time(ms),GPU_Active(ms),GPU_Idle(ms),1_Iter_time(ms),Total_time(ms),GPU_Memory(MB)
cifar10_resnet32_async_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet32_async_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet32_async_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet32_async_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_async_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet32_async_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_sync_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet32_sync_batch128,2,0,0,0,0,0,0,1220.9375
cifar10_resnet32_sync_batch256,1,0,0,0,0,0,0,1807.0
cifar10_resnet32_sync_batch256,2,0,0,0,0,0,0,1798.9375
cifar10_resnet32_sync_batch32,1,0,0,0,0,0,0,789.0
cifar10_resnet32_sync_batch32,2,0,0,0,0,0,0,788.9375
cifar10_resnet32_sync_batch512,1,0,0,0,0,0,0,2951.0
cifar10_resnet32_sync_batch512,2,0,0,0,0,0,0,2950.9375
cifar10_resnet32_sync_batch64,1,0,0,0,0,0,0,933.0
cifar10_resnet32_sync_batch64,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_sync_dataFormat,1,0,0,0,0,0,0,933.0
cifar10_resnet32_sync_dataFormat,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_sync_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet32_sync_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_sync_optRmsprop,1,0,0,0,0,0,0,933.0
cifar10_resnet32_sync_optRmsprop,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_sync_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet32_sync_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet32_sync_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet32_sync_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_sync_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet32_sync_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_async_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet32_v2_async_batch128,2,0,0,0,0,0,0,1220.9375
cifar10_resnet32_v2_async_batch256,1,0,0,0,0,0,0,1799.0
cifar10_resnet32_v2_async_batch256,2,0,0,0,0,0,0,1806.9375
cifar10_resnet32_v2_async_batch32,1,0,0,0,0,0,0,789.0
cifar10_resnet32_v2_async_batch32,2,0,0,0,0,0,0,788.9375
cifar10_resnet32_v2_async_batch512,1,0,0,0,0,0,0,2951.0
cifar10_resnet32_v2_async_batch512,2,0,0,0,0,0,0,2966.9375
cifar10_resnet32_v2_async_batch64,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_async_batch64,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_async_dataFormat,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_async_dataFormat,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_async_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_async_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_async_optRmsprop,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_async_optRmsprop,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_async_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet32_v2_async_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet32_v2_async_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_async_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_async_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_async_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_sync_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet32_v2_sync_batch128,2,0,0,0,0,0,0,1220.9375
cifar10_resnet32_v2_sync_batch256,1,0,0,0,0,0,0,1799.0
cifar10_resnet32_v2_sync_batch256,2,0,0,0,0,0,0,1806.9375
cifar10_resnet32_v2_sync_batch32,1,0,0,0,0,0,0,789.0
cifar10_resnet32_v2_sync_batch32,2,0,0,0,0,0,0,788.9375
cifar10_resnet32_v2_sync_batch512,1,0,0,0,0,0,0,2967.0
cifar10_resnet32_v2_sync_batch512,2,0,0,0,0,0,0,2966.9375
cifar10_resnet32_v2_sync_batch64,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_sync_batch64,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_sync_dataFormat,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_sync_dataFormat,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_sync_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_sync_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_sync_optRmsprop,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_sync_optRmsprop,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_sync_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet32_v2_sync_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet32_v2_sync_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_sync_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet32_v2_sync_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet32_v2_sync_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_async_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet44_async_batch128,2,0,0,0,0,0,0,1220.9375
cifar10_resnet44_async_batch256,1,0,0,0,0,0,0,1799.0
cifar10_resnet44_async_batch256,2,0,0,0,0,0,0,1798.9375
cifar10_resnet44_async_batch32,1,0,0,0,0,0,0,917.0
cifar10_resnet44_async_batch32,2,0,0,0,0,0,0,916.9375
cifar10_resnet44_async_batch512,1,0,0,0,0,0,0,2967.0
cifar10_resnet44_async_batch512,2,0,0,0,0,0,0,2950.9375
cifar10_resnet44_async_batch64,1,0,0,0,0,0,0,933.0
cifar10_resnet44_async_batch64,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_async_dataFormat,1,0,0,0,0,0,0,933.0
cifar10_resnet44_async_dataFormat,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_async_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet44_async_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_async_optRmsprop,1,0,0,0,0,0,0,933.0
cifar10_resnet44_async_optRmsprop,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_async_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet44_async_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet44_async_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet44_async_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_async_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet44_async_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_sync_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet44_sync_batch128,2,0,0,0,0,0,0,1220.9375
cifar10_resnet44_sync_batch256,1,0,0,0,0,0,0,1799.0
cifar10_resnet44_sync_batch256,2,0,0,0,0,0,0,1798.9375
cifar10_resnet44_sync_batch32,1,0,0,0,0,0,0,917.0
cifar10_resnet44_sync_batch32,2,0,0,0,0,0,0,916.9375
cifar10_resnet44_sync_batch512,1,0,0,0,0,0,0,2967.0
cifar10_resnet44_sync_batch512,2,0,0,0,0,0,0,2950.9375
cifar10_resnet44_sync_batch64,1,0,0,0,0,0,0,933.0
cifar10_resnet44_sync_batch64,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_sync_dataFormat,1,0,0,0,0,0,0,933.0
cifar10_resnet44_sync_dataFormat,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_sync_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet44_sync_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_sync_optRmsprop,1,0,0,0,0,0,0,933.0
cifar10_resnet44_sync_optRmsprop,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_sync_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet44_sync_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet44_sync_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet44_sync_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_sync_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet44_sync_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_async_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet44_v2_async_batch128,2,0,0,0,0,0,0,1220.9375
cifar10_resnet44_v2_async_batch256,1,0,0,0,0,0,0,1807.0
cifar10_resnet44_v2_async_batch256,2,0,0,0,0,0,0,1806.9375
cifar10_resnet44_v2_async_batch32,1,0,0,0,0,0,0,917.0
cifar10_resnet44_v2_async_batch32,2,0,0,0,0,0,0,900.9375
cifar10_resnet44_v2_async_batch512,1,0,0,0,0,0,0,2951.0
cifar10_resnet44_v2_async_batch512,2,0,0,0,0,0,0,2950.9375
cifar10_resnet44_v2_async_batch64,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_async_batch64,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_async_dataFormat,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_async_dataFormat,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_async_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_async_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_async_optRmsprop,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_async_optRmsprop,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_async_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet44_v2_async_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet44_v2_async_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_async_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_async_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_async_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_sync_batch128,1,0,0,0,0,0,0,1221.0
cifar10_resnet44_v2_sync_batch128,2,0,0,0,0,0,0,1220.9375
cifar10_resnet44_v2_sync_batch256,1,0,0,0,0,0,0,1799.0
cifar10_resnet44_v2_sync_batch256,2,0,0,0,0,0,0,1798.9375
cifar10_resnet44_v2_sync_batch32,1,0,0,0,0,0,0,917.0
cifar10_resnet44_v2_sync_batch32,2,0,0,0,0,0,0,916.9375
cifar10_resnet44_v2_sync_batch512,1,0,0,0,0,0,0,2967.0
cifar10_resnet44_v2_sync_batch512,2,0,0,0,0,0,0,2950.9375
cifar10_resnet44_v2_sync_batch64,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_sync_batch64,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_sync_dataFormat,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_sync_dataFormat,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_sync_optMomentum,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_sync_optMomentum,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_sync_optRmsprop,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_sync_optRmsprop,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_sync_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet44_v2_sync_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet44_v2_sync_winograd,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_sync_winograd,2,0,0,0,0,0,0,932.9375
cifar10_resnet44_v2_sync_xla,1,0,0,0,0,0,0,933.0
cifar10_resnet44_v2_sync_xla,2,0,0,0,0,0,0,932.9375
cifar10_resnet56_async_batch128,1,0,0,0,0,0,0,1733.0
cifar10_resnet56_async_batch128,2,0,0,0,0,0,0,1732.9375
cifar10_resnet56_async_batch256,1,0,0,0,0,0,0,2823.0
cifar10_resnet56_async_batch256,2,0,0,0,0,0,0,2822.9375
cifar10_resnet56_async_batch32,1,0,0,0,0,0,0,901.0
cifar10_resnet56_async_batch32,2,0,0,0,0,0,0,900.9375
cifar10_resnet56_async_batch512,1,0,0,0,0,0,0,4999.0
cifar10_resnet56_async_batch512,2,0,0,0,0,0,0,5014.9375
cifar10_resnet56_async_batch64,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_async_batch64,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_async_dataFormat,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_async_dataFormat,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_async_optMomentum,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_async_optMomentum,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_async_optRmsprop,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_async_optRmsprop,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_async_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet56_async_use_fp16,2,0,0,0,0,0,0,932.9375
cifar10_resnet56_async_winograd,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_async_winograd,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_async_xla,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_async_xla,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_sync_batch128,1,0,0,0,0,0,0,1733.0
cifar10_resnet56_sync_batch128,2,0,0,0,0,0,0,1732.9375
cifar10_resnet56_sync_batch256,1,0,0,0,0,0,0,2823.0
cifar10_resnet56_sync_batch256,2,0,0,0,0,0,0,2822.9375
cifar10_resnet56_sync_batch32,1,0,0,0,0,0,0,901.0
cifar10_resnet56_sync_batch32,2,0,0,0,0,0,0,900.9375
cifar10_resnet56_sync_batch512,1,0,0,0,0,0,0,4999.0
cifar10_resnet56_sync_batch512,2,0,0,0,0,0,0,4998.9375
cifar10_resnet56_sync_batch64,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_sync_batch64,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_sync_dataFormat,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_sync_dataFormat,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_sync_optMomentum,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_sync_optMomentum,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_sync_optRmsprop,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_sync_optRmsprop,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_sync_use_fp16,1,0,0,0,0,0,0,933.0
cifar10_resnet56_sync_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet56_sync_winograd,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_sync_winograd,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_sync_xla,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_sync_xla,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_async_batch128,1,0,0,0,0,0,0,1733.0
cifar10_resnet56_v2_async_batch128,2,0,0,0,0,0,0,1732.9375
cifar10_resnet56_v2_async_batch256,1,0,0,0,0,0,0,2823.0
cifar10_resnet56_v2_async_batch256,2,0,0,0,0,0,0,2830.9375
cifar10_resnet56_v2_async_batch32,1,0,0,0,0,0,0,901.0
cifar10_resnet56_v2_async_batch32,2,0,0,0,0,0,0,900.9375
cifar10_resnet56_v2_async_batch512,1,0,0,0,0,0,0,5015.0
cifar10_resnet56_v2_async_batch512,2,0,0,0,0,0,0,4998.9375
cifar10_resnet56_v2_async_batch64,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_async_batch64,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_async_dataFormat,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_async_dataFormat,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_async_optMomentum,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_async_optMomentum,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_async_optRmsprop,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_async_optRmsprop,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_async_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet56_v2_async_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet56_v2_async_winograd,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_async_winograd,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_async_xla,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_async_xla,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_sync_batch128,1,0,0,0,0,0,0,1733.0
cifar10_resnet56_v2_sync_batch128,2,0,0,0,0,0,0,1732.9375
cifar10_resnet56_v2_sync_batch256,1,0,0,0,0,0,0,2831.0
cifar10_resnet56_v2_sync_batch256,2,0,0,0,0,0,0,2822.9375
cifar10_resnet56_v2_sync_batch32,1,0,0,0,0,0,0,901.0
cifar10_resnet56_v2_sync_batch32,2,0,0,0,0,0,0,900.9375
cifar10_resnet56_v2_sync_batch512,1,0,0,0,0,0,0,5015.0
cifar10_resnet56_v2_sync_batch512,2,0,0,0,0,0,0,4998.9375
cifar10_resnet56_v2_sync_batch64,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_sync_batch64,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_sync_dataFormat,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_sync_dataFormat,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_sync_optMomentum,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_sync_optMomentum,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_sync_optRmsprop,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_sync_optRmsprop,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_sync_use_fp16,1,0,0,0,0,0,0,917.0
cifar10_resnet56_v2_sync_use_fp16,2,0,0,0,0,0,0,916.9375
cifar10_resnet56_v2_sync_winograd,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_sync_winograd,2,0,0,0,0,0,0,1188.9375
cifar10_resnet56_v2_sync_xla,1,0,0,0,0,0,0,1189.0
cifar10_resnet56_v2_sync_xla,2,0,0,0,0,0,0,1188.9375
cifar10_vgg16_async_batch128,1,0,0,0,0,0,0,4749.0
cifar10_vgg16_async_batch128,2,0,0,0,0,0,0,4748.9375
cifar10_vgg16_async_batch256,1,0,0,0,0,0,0,6287.0
cifar10_vgg16_async_batch256,2,0,0,0,0,0,0,6286.9375
cifar10_vgg16_async_batch32,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_async_batch32,2,0,0,0,0,0,0,4740.9375
cifar10_vgg16_async_batch512,1,0,0,0,0,0,0,7815.0
cifar10_vgg16_async_batch512,2,0,0,0,0,0,0,7814.9375
cifar10_vgg16_async_batch64,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_async_batch64,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_async_dataFormat,1,0,0,0,0,0,0,4749.0
cifar10_vgg16_async_dataFormat,2,0,0,0,0,0,0,4748.9375
cifar10_vgg16_async_optMomentum,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_async_optMomentum,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_async_optRmsprop,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_async_optRmsprop,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_async_use_fp16,1,0,0,0,0,0,0,4741.0
cifar10_vgg16_async_use_fp16,2,0,0,0,0,0,0,4776.9375
cifar10_vgg16_async_winograd,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_async_winograd,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_async_xla,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_async_xla,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_sync_batch128,1,0,0,0,0,0,0,4741.0
cifar10_vgg16_sync_batch128,2,0,0,0,0,0,0,4740.9375
cifar10_vgg16_sync_batch256,1,0,0,0,0,0,0,6287.0
cifar10_vgg16_sync_batch256,2,0,0,0,0,0,0,6286.9375
cifar10_vgg16_sync_batch32,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_sync_batch32,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_sync_batch512,1,0,0,0,0,0,0,7879.0
cifar10_vgg16_sync_batch512,2,0,0,0,0,0,0,7878.9375
cifar10_vgg16_sync_batch64,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_sync_batch64,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_sync_dataFormat,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_sync_dataFormat,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_sync_optMomentum,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_sync_optMomentum,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_sync_optRmsprop,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_sync_optRmsprop,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_sync_use_fp16,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_sync_use_fp16,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_sync_winograd,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_sync_winograd,2,0,0,0,0,0,0,4744.9375
cifar10_vgg16_sync_xla,1,0,0,0,0,0,0,4745.0
cifar10_vgg16_sync_xla,2,0,0,0,0,0,0,4744.9375
imagenet_alexnet_async_batch128,1,0,0,0,0,0,0,2697.0
imagenet_alexnet_async_batch128,2,0,0,0,0,0,0,2696.9375
imagenet_alexnet_async_batch256,1,0,0,0,0,0,0,4745.0
imagenet_alexnet_async_batch256,2,0,0,0,0,0,0,4744.9375
imagenet_alexnet_async_batch32,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_async_batch32,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_async_batch512,1,0,0,0,0,0,0,8841.0
imagenet_alexnet_async_batch512,2,0,0,0,0,0,0,8840.9375
imagenet_alexnet_async_batch64,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_async_batch64,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_async_dataFormat,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_async_dataFormat,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_async_optMomentum,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_async_optMomentum,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_async_optRmsprop,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_async_optRmsprop,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_async_use_fp16,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_async_use_fp16,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_async_winograd,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_async_winograd,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_async_xla,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_async_xla,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_sync_batch128,1,0,0,0,0,0,0,2697.0
imagenet_alexnet_sync_batch128,2,0,0,0,0,0,0,2696.9375
imagenet_alexnet_sync_batch256,1,0,0,0,0,0,0,4745.0
imagenet_alexnet_sync_batch256,2,0,0,0,0,0,0,4744.9375
imagenet_alexnet_sync_batch32,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_sync_batch32,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_sync_batch512,1,0,0,0,0,0,0,8841.0
imagenet_alexnet_sync_batch512,2,0,0,0,0,0,0,8840.9375
imagenet_alexnet_sync_batch64,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_sync_batch64,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_sync_dataFormat,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_sync_dataFormat,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_sync_optMomentum,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_sync_optMomentum,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_sync_optRmsprop,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_sync_optRmsprop,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_sync_use_fp16,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_sync_use_fp16,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_sync_winograd,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_sync_winograd,2,0,0,0,0,0,0,2694.9375
imagenet_alexnet_sync_xla,1,0,0,0,0,0,0,2695.0
imagenet_alexnet_sync_xla,2,0,0,0,0,0,0,2694.9375
imagenet_googlenet_async_batch128,1,0,0,0,0,0,0,4999.0
imagenet_googlenet_async_batch128,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_async_batch256,1,0,0,0,0,0,0,17031.0
imagenet_googlenet_async_batch256,2,0,0,0,0,0,0,8838.9375
imagenet_googlenet_async_batch32,1,0,0,0,0,0,0,2695.0
imagenet_googlenet_async_batch32,2,0,0,0,0,0,0,2694.9375
imagenet_googlenet_async_batch512,1,0,0,0,0,0,0,18057.0
imagenet_googlenet_async_batch512,2,0,0,0,0,0,0,18056.9375
imagenet_googlenet_async_batch64,1,0,0,0,0,0,0,4743.0
imagenet_googlenet_async_batch64,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_async_dataFormat,1,0,0,0,0,0,0,4743.0
imagenet_googlenet_async_dataFormat,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_async_optMomentum,1,0,0,0,0,0,0,4743.0
imagenet_googlenet_async_optMomentum,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_async_optRmsprop,1,0,0,0,0,0,0,4743.0
imagenet_googlenet_async_optRmsprop,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_async_use_fp16,1,0,0,0,0,0,0,2759.0
imagenet_googlenet_async_use_fp16,2,0,0,0,0,0,0,2694.9375
imagenet_googlenet_async_winograd,1,0,0,0,0,0,0,2823.0
imagenet_googlenet_async_winograd,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_async_xla,1,0,0,0,0,0,0,4743.0
imagenet_googlenet_async_xla,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_sync_batch128,1,0,0,0,0,0,0,4743.0
imagenet_googlenet_sync_batch128,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_sync_batch256,1,0,0,0,0,0,0,17031.0
imagenet_googlenet_sync_batch256,2,0,0,0,0,0,0,8838.9375
imagenet_googlenet_sync_batch32,1,0,0,0,0,0,0,2695.0
imagenet_googlenet_sync_batch32,2,0,0,0,0,0,0,2694.9375
imagenet_googlenet_sync_batch512,1,0,0,0,0,0,0,18057.0
imagenet_googlenet_sync_batch512,2,0,0,0,0,0,0,18056.9375
imagenet_googlenet_sync_batch64,1,0,0,0,0,0,0,4743.0
imagenet_googlenet_sync_batch64,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_sync_dataFormat,1,0,0,0,0,0,0,4743.0
imagenet_googlenet_sync_dataFormat,2,0,0,0,0,0,0,4742.9375
imagenet_googlenet_sync_optMomentum,1,0,0,0,0,0,0,4743.0
imagenet_googlenet_sync_optMomentum,2,0,0,0,0,0,0,4742.9375
